50000 65079
726 30935 9188
727 18354 3249
727 42568 4918
728 48935 4581
729 5292 8007
729 21821 5764
729 30970 7894
729 48211 9323
730 4530 1684
731 19373 8770
731 20260 7625
732 31958 3049
733 15086 1228
733 29711 6012
733 32143 3089
734 6545 4006
735 35394 5598
735 49941 4261
736 9658 8919
736 20517 6009
736 37350 5115
737 23385 5250
737 32617 996
737 48016 8937
738 6713 6219
738 16277 9973
738 49830 9440
739 21540 3720
740 13297 3736
740 26669 7223
740 46461 7675
741 14471 5856
742 11482 6520
742 17423 9848
742 21226 596
743 18869 5588
743 28923 4075
744 756 175
745 6359 8337
745 16437 8554
745 27565 7297
746 20762 224
746 21447 6701
746 23258 5095
746 48780 6518
747 11213 9352
747 12343 3099
748 14892 8944
749 10721 2319
750 11676 8229
751 12067 6017
751 28504 9274
752 16682 6729
753 22818 2554
753 30294 2542
753 43078 3437
753 48149 983
754 5660 6902
754 6427 6620
754 8790 4027
754 17318 920
754 20954 6623
754 34976 7760
755 33183 7303
755 36837 9564
756 770 7105
756 24442 9962
757 46165 7539
757 48385 7465
758 28894 5028
759 4344 8372
759 38337 7202
760 8327 9685
760 26247 8973
761 12319 4555
761 21250 7263
761 31846 7878
762 1411 1749
762 10418 7281
762 48045 3122
763 22151 1221
763 33258 3906
764 49072 9877
765 881 1680
765 23031 155
766 34155 1318
766 47753 8923
766 49372 6427
767 27068 6611
767 37912 905
767 46463 2167
768 38510 5159
768 49868 9843
769 15781 2304
769 17302 215
769 26415 7916
769 30783 2259
769 33666 4619
769 46729 4749
770 776 2136
771 3927 8552
771 10565 297
771 31529 1748
771 36528 6387
772 25717 9377
772 34799 6514
773 11046 8338
773 15939 5549
773 25207 265
774 13389 5947
774 34198 997
774 43617 3721
775 19704 2381
776 792 1474
777 13532 3622
777 15718 9486
777 37014 5494
777 41966 79
778 14019 5710
778 18928 3399
778 27023 3015
778 27152 8500
779 35526 1228
779 45932 2580
780 16970 344
780 34437 5642
780 45014 2233
781 13034 4493
781 29279 6587
781 29442 8134
781 45578 9878
782 5461 8571
782 15775 8057
782 35038 4483
783 14854 9961
783 29509 8612
784 7612 1936
784 13822 8520
784 39026 8879
784 41366 7177
785 15974 7965
786 42142 320
787 2690 4754
787 10461 6353
787 18077 5446
788 13113 878
788 39463 8573
789 13196 837
789 14233 3234
789 15216 6418
789 17069 2525
790 21998 440
790 49568 5118
791 5299 4968
792 803 1338
793 10048 496
793 25876 7136
793 29879 9710
793 38947 5385
793 44356 3659
794 2861 663
794 3678 2144
794 8835 9098
794 10877 6437
794 18013 6214
795 41511 4157
795 42991 9120
796 8982 489
796 25788 7747
796 38186 205
796 43845 9382
797 5077 8442
797 18484 4563
797 21089 2308
797 25255 5231
798 13386 4952
798 32983 5136
799 7531 2427
799 31323 6748
800 45311 6359
801 3402 5823
801 5113 5976
801 8631 6835
801 36742 7984
801 44081 7585
801 44549 4790
802 6104 7410
802 34619 4154
803 807 7984
803 45146 7273
804 8544 4535
804 14731 3738
805 26269 1557
805 27573 3635
806 33553 8133
807 808 926
808 812 5319
809 9480 5923
809 10516 6183
809 16946 6848
809 20128 7813
809 23290 4437
809 25368 7206
809 25782 6199
810 23520 5911
810 40150 9027
811 3738 8945
811 23625 7973
812 839 543
813 8951 8048
813 25307 8653
813 38236 3846
814 29492 1523
815 1876 8755
815 19419 4006
816 2924 4643
816 8376 2454
816 35530 7244
817 25216 6850
817 32498 4075
817 36785 42
817 45253 7351
818 26914 6092
818 31616 994
819 7547 3563
819 12483 4420
819 19949 8768
819 30841 6489
820 18156 8568
821 40899 4167
821 41954 8544
821 48041 6732
822 18473 5485
822 25135 4287
822 26053 9330
823 5135 7638
823 29604 1664
824 7983 3465
825 40516 3592
826 12437 7015
826 34618 2709
826 35806 8833
826 46396 6418
827 6056 6674
827 12202 3422
827 23588 7934
828 27453 2064
828 42675 1291
829 10883 2015
829 15390 9384
829 16542 4145
829 28874 6147
830 7488 5542
830 34708 7002
831 4941 8635
831 8572 1675
831 9979 2169
831 35931 9880
831 36285 4081
832 941 4970
833 7952 7749
833 12672 1880
833 20232 5354
834 9291 3687
834 32416 6639
834 33331 4732
835 17768 2244
835 18664 1556
835 38323 3703
836 10992 5578
836 32471 2072
836 44794 9159
837 27738 1743
838 19317 7000
838 22695 40
838 23972 3152
838 25167 509
838 42204 7215
839 856 1860
840 12494 6468
840 26993 2238
841 5994 1200
841 8210 2884
841 16442 5967
841 47957 9662
842 5845 6976
842 14433 7194
843 14169 3403
843 18189 2336
843 34996 9829
843 45782 4760
844 7879 282
844 9065 1821
844 24163 4647
844 41066 97
845 1325 7896
845 1446 1834
845 2797 2327
845 3103 659
845 4377 4387
845 39116 6778
846 3431 1026
846 6479 4195
846 15329 6541
847 24744 6293
848 5716 6592
849 5802 5631
849 14732 8051
850 32697 2463
851 39797 925
851 40088 851
852 21412 5044
852 43028 1340
853 21303 6541
853 27389 8811
853 42447 813
854 23137 9827
854 24147 4325
854 26757 1349
854 31316 5728
855 31200 5660
856 865 7028
857 8367 7293
857 11845 9390
857 36783 8049
857 40630 2350
858 3150 9552
858 40872 1965
859 1663 4809
859 15581 694
859 16718 1374
859 35069 2751
859 39865 7860
860 10933 8238
860 11248 6267
860 23745 5148
860 46750 6218
860 47563 1879
860 48416 1538
861 34021 5470
862 6646 2634
862 8520 8091
862 37391 537
862 49419 2397
864 41015 9351
865 872 5369
865 23262 2221
866 9662 8122
866 12219 6417
866 17167 6631
867 16746 2407
867 24924 6273
867 27666 6695
868 20309 8368
868 21422 340
868 33974 2100
868 34782 8161
868 46857 4873
869 46100 7260
870 22300 6889
870 39138 7468
871 34740 6540
871 43829 51
872 876 8037
873 4031 1232
873 21171 4353
873 43538 2461
874 2930 5025
874 14177 5134
875 20767 762
875 22440 5762
875 25145 2937
876 879 5775
877 25524 1522
878 2085 3945
878 18050 7601
878 28489 3434
878 39120 8418
879 880 1075
879 3461 6264
880 883 6236
880 42974 6044
881 24253 6150
882 3115 9336
882 7764 5498
882 25241 5807
882 27209 6560
882 35047 7975
882 46947 9856
883 906 9056
884 19085 8860
885 925 4832
885 41717 3416
885 42234 2935
886 12074 1585
887 16313 5889
887 21513 7068
887 38716 2041
888 35756 6555
889 6361 5425
889 13339 7877
889 18477 8404
889 18699 3416
890 28903 9822
890 43171 3484
891 21569 2336
891 36192 7007
892 4602 9483
892 8234 272
892 25685 6876
892 35726 9537
893 6290 5351
893 9090 9068
893 30658 891
894 21933 8311
894 29452 9035
895 37399 7722
895 40022 4993
896 49239 9512
897 13522 6109
897 20986 316
897 42591 7315
898 11428 143
898 15521 5607
898 34869 5540
899 11314 8599
899 21914 922
899 36810 3184
900 20350 9163
901 39691 7414
901 39949 1787
901 43410 4369
902 33556 810
902 44010 9960
903 18059 7655
903 43070 4856
904 16498 5237
905 29104 406
905 29354 8294
905 29596 7193
905 41509 2818
906 916 9132
906 36764 9317
906 49692 8392
907 16479 1139
908 6735 9419
908 20885 4581
909 2423 2268
909 18781 1417
910 8460 4776
910 10240 4260
910 38202 6744
910 41572 5931
911 7012 2779
911 9926 776
911 11749 8255
911 22101 9635
912 13170 5762
912 42284 2532
912 48413 9949
913 22608 7125
913 23958 6384
913 43663 2422
913 47350 5643
914 6416 3848
914 25193 9695
914 30668 8759
914 39688 6964
915 11413 6013
915 33070 6440
916 918 9157
917 2323 5053
917 13789 4565
917 14822 4208
917 42384 8402
918 929 4620
919 24750 174
920 1738 7209
920 3529 5118
920 15095 9401
920 18227 8062
920 31946 5759
921 6403 2700
921 17245 8229
922 23569 2165
923 49310 4337
924 5115 1788
924 8945 6916
925 8831 3991
925 10430 2372
925 22394 7950
925 38372 250
926 2593 530
926 30710 609
927 25600 1397
928 8396 6505
928 25418 3802
929 937 3335
930 7229 7172
930 24964 7354
930 44638 62
931 11148 4019
931 12653 1915
931 35866 5793
931 47270 9193
932 19175 743
932 26115 1561
932 42256 421
932 44671 5272
933 9497 3695
933 29371 4628
933 32864 5382
933 48217 6848
934 1403 1684
934 49442 3687
935 8508 1159
935 10468 2303
935 27774 5512
935 33952 6959
935 43161 9638
936 16466 8473
936 19018 7871
936 49078 5612
937 949 6489
938 4568 4336
938 13851 2486
939 21957 2395
939 42967 4380
940 10996 7728
940 40579 7717
940 45392 4663
941 32715 9344
941 34263 1244
942 4782 4239
942 6097 8235
943 10524 9270
943 19344 8919
943 23242 5482
943 46371 7518
944 43188 9959
944 45700 6133
944 47111 1232
945 32464 5621
945 42858 5520
945 47988 8625
946 5248 9124
946 44659 3485
947 9180 1444
947 14379 3487
947 14774 1959
947 23354 8069
947 42605 706
948 43241 1131
949 958 6002
950 24133 2012
951 1808 5068
951 2583 4431
952 9886 3622
953 4814 5923
953 21256 9798
953 25662 4060
953 36884 4797
953 47502 7252
954 17267 4371
954 25968 3389
955 6879 3998
956 9280 1932
956 21906 9951
956 46196 7027
957 31649 4541
958 980 67
958 27946 3002
959 38879 2863
959 45947 2901
960 49252 332
961 3629 4081
962 38727 6949
962 48895 9160
963 6594 8815
963 27821 7045
963 43322 3173
964 9421 3307
964 24798 8559
964 44170 89
964 48131 8202
965 6852 3275
965 7333 5555
965 8900 574
965 13893 4531
965 40453 4563
965 40798 1748
966 3969 1306
966 25545 1900
967 24778 2156
967 49393 8908
968 20305 2570
968 25331 8006
969 13837 8692
969 19632 4505
969 27747 7608
969 38397 6296
969 49310 8723
970 32735 3291
970 38251 3097
971 12659 3504
971 35804 7477
972 17148 3002
972 17586 2132
972 37266 6637
972 49937 682
973 8519 847
973 26199 3552
973 45722 6269
974 30469 3838
975 26415 2922
975 35051 4605
976 13394 8391
976 14221 4808
976 43428 726
977 17256 9697
977 23974 6420
977 32237 8777
977 45471 6218
978 18207 8275
979 4267 8575
979 10339 7465
979 12741 4534
979 19599 927
979 21495 1758
979 29125 7823
979 33537 2452
980 981 4776
981 982 4132
982 988 2439
982 15282 9095
983 2254 6575
983 16946 5263
984 31873 4969
985 16662 6889
985 36262 4543
985 45055 4026
986 6861 8012
986 16843 4817
986 17418 8888
986 26064 9186
987 19232 7466
987 35013 7688
987 44729 6844
988 993 3862
989 16998 5124
989 33614 2529
989 48306 6290
990 32047 4537
990 32379 8384
991 2194 4986
991 36753 7866
992 27358 4621
992 41350 2194
993 1004 1614
994 38568 7253
995 5321 3631
995 20649 1013
995 41603 8260
996 3104 595
996 3703 8654
996 8370 2691
997 20468 279
997 46403 375
998 3202 1637
998 8491 8501
998 36572 1303
999 8306 3333
999 16335 5347
999 36757 1076
1000 2058 2140
1000 9224 2906
1001 24083 8703
1002 8563 1809
1002 19904 9984
1002 44442 3851
1003 23208 6879
1003 32926 9841
1003 36094 7773
1003 39896 9921
1003 40212 6031
1004 1005 8857
1005 1028 5151
1005 30693 6523
1006 2422 303
1006 43479 3172
1007 9918 842
1007 10784 836
1007 21225 9453
1007 30961 9584
1007 41009 8802
1008 41776 9513
1009 14959 1901
1010 13155 4855
1011 7365 6427
1011 11898 8002
1011 22272 5683
1011 39660 4730
1012 14543 7091
1012 19490 8820
1012 21192 533
1012 21528 6657
1012 21750 8851
1013 5920 6710
1013 16672 4520
1013 39885 3347
1014 8696 9945
1014 25093 6856
1014 41895 1658
1014 49166 2332
1015 6666 8142
1016 6965 869
1016 34795 7959
1016 38309 5766
1017 3037 9372
1018 3392 7759
1018 19065 8370
1019 13465 1582
1019 30381 1836
1019 31722 3478
1019 45152 6511
1020 39699 4256
1021 27473 8472
1021 40548 6122
1021 43101 9735
1022 34888 1383
1022 43587 5663
1023 39471 1034
1024 7890 4330
1024 8168 8664
1024 27771 5746
1024 34131 5353
1025 14705 9368
1026 12903 7149
1026 15644 8256
1026 21772 3876
1026 32128 4503
1026 39803 9640
1027 17449 2835
1027 28985 8787
1028 1041 1371
1029 4764 2295
1029 5429 1362
1030 45821 7090
1030 46704 6043
1030 49617 4842
1031 4577 6957
1031 19001 5896
1032 33382 8007
1033 1532 3765
1033 19107 6189
1033 19515 1109
1034 6680 5302
1034 23153 6770
1034 44190 9178
1035 12205 6552
1035 33474 4288
1036 18789 8639
1036 32442 9312
1036 34279 5264
1036 34558 9558
1037 1759 147
1037 2019 8891
1037 29566 5661
1037 42650 7766
1038 6321 6040
1038 28899 2731
1039 40146 5086
1040 24964 8199
1040 27090 410
1041 1058 5601
1042 5570 8515
1042 12107 3732
1042 18653 7440
1042 20179 2443
1042 31328 3830
1043 3876 3165
1043 12226 3608
1044 6431 5009
1045 1050 8786
1045 2889 2717
1045 15602 142
1045 46492 3990
1046 37168 3155
1047 10067 7455
1048 12295 2576
1048 13569 9897
1048 31110 9952
1048 47032 8355
1049 22357 9390
1051 15771 7218
1051 17303 3317
1052 8669 4362
1052 20672 4636
1052 20881 6394
1053 13702 3187
1053 45161 757
1054 21709 1157
1054 37256 9570
1055 13287 1927
1055 26459 1234
1055 31852 8012
1056 16464 7740
1056 22522 1682
1056 23623 2232
1056 33567 6061
1057 7729 8473
1057 30493 2001
1058 1074 2807
1059 10570 1434
1059 19239 2420
1059 33539 5740
1059 49272 9646
1060 37829 2919
1060 43522 5673
1061 3116 359
1061 8326 8893
1061 13061 552
1061 22792 5903
1061 39478 1792
1062 11250 3363
1062 20337 8688
1062 25615 4376
1062 30348 9746
1062 49822 9703
1063 16170 1452
1064 26496 6100
1064 30326 145
1064 32805 2783
1064 45775 3073
1065 36873 7424
1066 2010 9877
1066 20997 9246
1066 45804 2604
1067 8523 2574
1067 35177 2071
1068 8603 307
1068 35476 7201
1068 42490 8654
1069 20160 8325
1069 27357 5896
1070 13315 1987
1070 35436 7711
1070 38651 227
1071 23932 9702
1071 47148 1383
1072 1372 3646
1073 12783 5797
1073 27023 3260
1073 27032 2791
1073 45729 6589
1074 1091 1344
1075 4928 3187
1075 37260 1829
1075 39788 2326
1075 43309 4077
1075 49454 7567
1076 15267 9856
1076 31115 4317
1076 37575 9622
1077 36593 4961
1077 46890 3475
1078 35111 5242
1078 44416 3900
1078 45182 4242
1079 14436 3236
1080 17947 11
1081 19755 5444
1081 34026 5334
1083 14170 9088
1084 28746 3240
1085 23347 7397
1085 26902 1151
1085 31442 2633
1086 12668 1224
1086 19494 9373
1086 30942 5841
1086 42898 8450
1086 45664 7198
1087 22490 6755
1087 29229 6387
1087 40514 391
1088 11514 9346
1088 23270 5544
1088 29091 3972
1089 1496 8520
1089 13198 9484
1089 40846 761
1090 3860 7224
1090 12229 4115
1090 16636 4119
1090 29080 5223
1090 40453 218
1090 44152 4054
1090 48551 9652
1091 1097 8499
1092 27279 1340
1092 49983 111
1093 25244 301
1093 41038 9779
1093 44893 4590
1094 9839 4296
1094 38452 6308
1095 8387 4651
1095 42241 39
1096 13682 3253
1096 24403 6321
1096 44849 2529
1097 1101 7907
1098 3081 9952
1098 35509 1293
1098 48675 8251
1099 16466 5515
1099 19499 3142
1099 33981 585
1100 12008 3168
1100 14516 872
1100 18128 6703
1101 1103 5065
1101 3430 9616
1102 4111 6478
1102 14631 333
1102 22070 9620
1102 29245 245
1102 43520 8915
1102 44762 7802
1102 48301 5990
1103 1106 9655
1104 13224 968
1104 41579 1452
1105 18826 857
1106 1108 5573
1107 17929 7304
1107 49523 9294
1108 1109 3543
1109 1117 3119
1109 12649 6543
1110 28876 5298
1111 44397 848
1111 45844 659
1112 11975 4860
1112 44998 4180
1113 19374 7406
1113 38112 869
1113 39969 9489
1113 48359 4131
1113 49992 6586
1114 22777 4377
1114 23309 7732
1114 46140 2968
1115 4604 9210
1115 29937 4826
1115 32312 2959
1115 43037 767
1115 45806 4258
1116 35506 7271
1116 35667 8384
1116 36804 2080
1117 1119 3107
1118 7109 3443
1118 19963 1983
1118 45974 2172
1119 1127 4476
1120 38831 4041
1121 3417 7152
1121 5827 3285
1121 10845 1324
1122 16844 8237
1123 18511 9931
1124 4616 2218
1124 25793 9982
1124 25989 2659
1124 31699 1884
1124 40259 3757
1125 14065 1093
1125 21171 381
1125 22601 7116
1125 26909 442
1126 11301 9978
1126 23509 1642
1127 1197 943
1128 23706 9247
1129 7197 6642
1129 13346 8733
1129 31301 2055
1129 41648 1466
1130 15864 2002
1131 13350 2247
1132 28043 2728
1132 40915 6983
1133 13962 4287
1133 46717 3868
1134 1922 5566
1134 9261 7724
1134 12185 8541
1135 31779 2148
1136 37776 2829
1137 17121 3170
1137 38766 623
1138 24916 2506
1139 1818 1914
1139 15583 4229
1139 32002 4835
1140 43171 3069
1141 9055 1249
1141 15398 5383
1141 26150 9210
1141 34332 3237
1141 46964 4804
1142 22586 5778
1143 9372 2534
1143 39671 2033
1144 32774 9241
1145 2585 4693
1145 3688 3614
1145 29664 1637
1146 1478 5694
1146 18529 5908
1146 29972 4624
1146 47511 1875
1147 23620 4181
1147 37770 2754
1147 45670 9872
1148 18982 1156
1148 30995 4745
1149 2114 2871
1149 4519 7861
1149 42772 6681
1150 10063 5442
1150 20669 6564
1150 38825 2117
1150 42946 6099
1151 1164 1731
1151 15191 6347
1151 17105 1015
1152 8648 9047
1153 8807 7804
1154 4588 3656
1155 34677 309
1155 39052 1019
1155 45425 2637
1156 36175 9442
1157 32309 4717
1157 38997 1257
1158 31199 5795
1158 38700 4424
1159 16573 6382
1159 27464 583
1159 39764 4321
1160 17133 9821
1161 23062 3188
1161 26401 3674
1162 14690 8431
1162 15504 3155
1162 26259 4409
1163 18709 8973
1163 19918 8364
1164 16366 9861
1164 37268 9240
1165 11552 2389
1165 16572 9113
1165 22804 8136
1165 29087 9309
1165 37902 4846
1165 42550 8231
1166 33830 1933
1166 33919 5764
1166 38233 4424
1167 14010 5444
1167 18172 6928
1167 47100 2662
1168 15544 6187
1168 49072 1824
1169 2024 7877
1169 34718 437
1169 46047 6870
1170 23355 3103
1170 35546 2126
1171 29811 9630
1171 39372 4528
1172 5356 8349
1173 16727 1060
1173 45696 8047
1174 31891 1337
1174 37093 5900
1174 42595 2869
1175 8862 3542
1175 35960 7187
1175 48538 8811
1176 12297 5187
1177 3612 645
1177 8220 9715
1177 25294 1054
1177 32497 5225
1177 35479 5516
1178 15420 5657
1178 23266 6104
1178 43356 2507
1179 25131 3660
1179 27524 4261
1179 33893 8936
1179 47676 5289
1179 48002 6887
1180 16067 5881
1180 35903 1229
1180 43634 1724
1182 4431 1190
1182 10293 805
1182 36655 5503
1183 20593 9228
1184 42713 3791
1185 10807 289
1185 11630 4380
1185 11932 1411
1186 14580 7109
1186 22587 4898
1186 44275 3186
1187 2659 3042
1187 23270 3122
1187 47020 8003
1188 4303 5007
1188 21960 7884
1189 16309 4922
1189 22347 1222
1189 31160 1300
1190 28494 575
1190 34013 8099
1190 35107 5598
1190 39759 363
1191 6672 4224
1191 17114 2208
1191 22742 4104
1191 45639 8053
1192 7578 2346
1192 29336 4566
1192 32368 7911
1192 42303 5896
1193 13791 2492
1193 22107 8489
1193 22644 5281
1193 39107 4822
1193 42564 6746
1194 39068 4941
1195 8768 9216
1195 35168 5309
1195 48281 3695
1196 22524 3028
1196 23750 6035
1197 1204 7654
1198 44797 9631
1199 3031 4416
1199 16287 2576
1199 17272 4154
1199 37544 2755
1199 40360 5273
1200 22331 2866
1200 45890 1108
1200 45904 6121
1201 8762 9562
1201 11602 9299
1201 30475 5161
1201 36926 4591
1202 9742 9338
1203 14305 160
1203 34443 9405
1203 40471 2049
1204 1206 3121
1205 4888 5260
1205 34637 7268
1206 1218 3961
1207 30057 9166
1208 47936 8264
1209 37923 3245
1210 35987 4987
1210 47177 5025
1211 42002 4738
1211 45875 8726
1211 47030 5186
1212 7456 4027
1213 31966 3884
1213 33573 535
1213 41615 6370
1214 16971 768
1215 3950 7070
1215 15353 9578
1215 25323 8764
1215 30238 4187
1215 46316 6367
1216 42202 2278
1217 3342 116
1217 11219 8192
1217 14596 4890
1217 24345 3282
1217 42776 916
1218 1219 5752
1219 1225 2239
1220 24294 8649
1220 30609 9496
1220 46150 5994
1221 3550 472
1221 18171 1552
1221 47317 3729
1222 7141 6779
1222 24281 568
1223 3167 3058
1223 22197 1764
1223 41185 1175
1224 17114 1526
1225 1229 8358
1226 3381 6173
1226 11565 958
1226 17499 1028
1226 21587 7081
1227 12114 5239
1227 12820 9866
1227 33439 4783
1227 36478 1621
1227 41840 730
1227 43950 1143
1228 5973 4101
1229 1240 612
1230 10113 3846
1230 30932 7891
1231 20095 7802
1232 5698 5518
1232 48015 3421
1233 28371 747
1233 41865 6189
1234 26869 5376
1234 35247 7421
1235 20699 8362
1235 32333 1340
1235 33474 2291
1235 39428 1210
1236 35607 2724
1237 28572 6006
1237 38748 6122
1237 44973 1211
1237 47404 4536
1238 1509 6354
1238 48637 3795
1239 20984 6987
1240 1244 754
1240 19484 4481
1241 11548 1383
1242 4050 6555
1242 15115 2065
1242 28061 709
1243 1340 1287
1243 13334 3682
1243 44318 755
1244 1248 8146
1245 35609 8850
1245 42201 7467
1245 49358 4534
1246 20294 94
1246 23623 4265
1246 43075 8496
1246 43190 3782
1247 21899 9286
1248 1253 1382
1249 21245 6180
1249 26988 7909
1250 22470 2496
1251 3993 509
1251 4861 6714
1251 5716 4348
1252 7348 7143
1252 8423 4572
